original_url,timestamp,statuscode,mimetype,digest,endpoint,anio,query,parametrized
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080707192945,200,text/html,ACA6SZ7FPTVSFTLVUZOLVKFXEBXJWXL5,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080709233133,200,text/html,S2QYTLZM5OS7JJFCOEMWM4DTJU2YSH27,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080711001332,200,text/html,SBQC7L4IZ4OSTOUPODJUFL76OWPU2B6U,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080712015032,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080713042023,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080714044526,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080715092156,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080716105939,200,text/html,4AGXD7JSGD4736CHTTJHEDQPGQLNI3VA,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080717114933,200,text/html,KZ6QBB6RD3AI3NGEMNI6L6F2PY4NDONB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080718125704,200,text/html,2SNLVM6Q5BC3TVLG33UGQQI3FVJS7CHW,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080719151656,200,text/html,Q6EWCVWPE5MU53CHN3E5YYFDB6B3ISVH,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080720160548,200,text/html,SIJV77K3UQFJSG7IROUYAHBGOX66SJ6S,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080721180723,200,text/html,N74PAITQJNMO73HRNDFVT3FNZVCYQPAV,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080722193231,200,text/html,GMJVFMNIP7TZ3LSP5WJTCSXZXXPM5I6Y,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080723195104,200,text/html,EG6VH3IHY4ABNLYM4AESYORMUSGXBHMG,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080724215802,200,text/html,3CY77QTRMOI5VJSCJ4HQOXT3U4WFCB2B,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080726001733,200,text/html,4EXMG6X25OWVZPDQFAZDP2LXIFBWOT7W,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080727010939,200,text/html,FVVOOY7ULOEE66BWYGM3JBP7MC6HY4BI,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080728031009,200,text/html,R7LTUJKEPZBOJMTFYOEH6BNT6LYG4ZNC,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080729043529,200,text/html,2EVVUHS6YOFJ5DYLNF67ATHRETZUWOYK,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20080913181615,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=11&liga=3&anio=2008,20081014085623,200,text/html,PK4PVUEQ3GZMGMGT27U5GIPNO3AXVVR7,index_list.asp,2008,serie=11&liga=3&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20090702142951,200,text/html,3FOW2WS5D67RZNAMTMEZHVPQDLE33DOP,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20090804145310,200,text/html,ELVDK7D7H7M2OCRBW2SFWCQOZGSWVPDE,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20090907072222,200,text/html,LZABY736KZCAONLCFLY472ZVHMNIWY4L,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20091125203107,200,text/html,AVMNHBGDZUTVXDXQUTPCBUBCKYDILN4E,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20091227213000,200,text/html,VMR7M3DP6SOVR3ZKPIZW6ZKZNELTWSGM,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20091227213000,200,text/html,VMR7M3DP6SOVR3ZKPIZW6ZKZNELTWSGM,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20100128202121,200,text/html,QUHSEXVBWE5M4GFS7ZGSBKOQPAU2PQRA,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20100129230523,200,text/html,QSWPMLECQUKDFLHUT4CMZU2HRER7RFSV,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=13&liga=1&anio=2009,20100302042939,200,text/html,O4F4HTST3P5HMXJNNO4M3ZMI2HBXCPM7,index_list.asp,2009,serie=13&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2007,20070620161714,200,text/html,YSEZROYLSQIXY3GS6WYPWZAO53WL6ZC2,index_list.asp,2007,serie=2&liga=1&anio=2007,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2007,20070825200427,200,text/html,YG32KE56E6B6YSYVO5ZAXD4KDHGQRCON,index_list.asp,2007,serie=2&liga=1&anio=2007,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2007,20071001121150,200,text/html,FY7BFDOW6CTBT6PDSSP7BT5QV5ZL5OMR,index_list.asp,2007,serie=2&liga=1&anio=2007,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2008,20080512121928,200,text/html,2KJSCVMNJ5B3CUEUM4MWGI5O5LVYL34C,index_list.asp,2008,serie=2&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2008,20080924091336,200,text/html,G2HMXG62JSFBKTCOJ5ESL5OMG5T5RCKQ,index_list.asp,2008,serie=2&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120509024444,200,text/html,46VA7O5Q5NVGY6AIETY3XVWQ3JKFZK2D,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120516164625,200,text/html,RLUYWFVSABUFLLUYLZDOAAG55SVAOGEI,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120527161400,200,text/html,NTIYACEHM7MCP6BOFXT5YZBNWPILBCDC,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120608224325,200,text/html,KK42AJQZCNJ3LZYTOBWFPDJN6ERZLAC7,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120628060542,200,text/html,BHJKS2BSCL45CNPFCTMDRZMSWXAIPNWM,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120729161438,200,text/html,HYBKTHIIMMAHHG3YVIY7Y6JZ5EJRDIAZ,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=2&liga=1&anio=2012,20120829111028,200,text/html,VVWJ5VM5FSL3QCWJYUOKEZAMHXM4HGX6,index_list.asp,2012,serie=2&liga=1&anio=2012,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2007,20070711154559,500,text/html,E3VFCAV52DOH7RRB3YTUKRXCYOFLALCL,index_list.asp,2007,serie=3&liga=1&anio=2007,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2008,20080119114539,200,text/html,3CXSOWRQ3AQ6URYVDALVIYZN3VPLF5LX,index_list.asp,2008,serie=3&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2008,20080204211029,200,text/html,QEIOKZ5GC4QXE227ONYPPVXGNJE3DX5G,index_list.asp,2008,serie=3&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2008,20080219053606,200,text/html,CIRL3JP5O6PDLBR5CFDIOHQHCVLI55B2,index_list.asp,2008,serie=3&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2008,20080323150317,200,text/html,7LDZ4D3XUHDCLQV55IIYEUTVRNE7YB4G,index_list.asp,2008,serie=3&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2008,20080924091340,200,text/html,6SNGMOZXW5RJ4MQOMEZ35MU2G7Y72GPN,index_list.asp,2008,serie=3&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20090713231830,200,text/html,TRLUHVGME6CZ3OCNNGFLWONLOC5Q4YZR,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20090717135112,200,text/html,R4UO7ZBN2PNOZC7F25QLYJPM7VZWXYHP,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20090918135334,200,text/html,V7OFXUHQNESAO4FWTFGCJQHKCLN7GLO7,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20100102110336,200,text/html,NCTZNJGF2JAUFRRCJ2OE6IVSK4MENQOC,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20100203150102,200,text/html,4E552KUDMWIBV2V6DD6HVFNFMLJFD4A7,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=3&liga=1&anio=2009,20100309080744,200,text/html,GSU34KVVLHPIZXDQSECPSWCPXTIVNJVV,index_list.asp,2009,serie=3&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2008,20080619211431,200,text/html,GNRFRJ3IDTMXIL3S2ET5I66DIVI3NOGJ,index_list.asp,2008,serie=4&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2008,20080701112709,200,text/html,JQXHWYQSYDUG5LUMNYR2ZAJH2VVBFUPH,index_list.asp,2008,serie=4&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2008,20080702141023,200,text/html,ZKXWI3CDU73TIXKXBQR42MTUQ3AHQHIS,index_list.asp,2008,serie=4&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2008,20080705203156,200,text/html,SSBYEALN45IX4JZFD6W7UYCZPVOKXEGG,index_list.asp,2008,serie=4&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2009,20090727005156,200,text/html,TLQH7MEXBTIP7AP5JZNAUO35HW43R7HO,index_list.asp,2009,serie=4&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2010,20100102174003,200,text/html,FOPZEWEJ46GWZATHMJZPBSZGI5XYUGKJ,index_list.asp,2010,serie=4&liga=1&anio=2010,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2010,20100129055919,200,text/html,C4UVPMTB7S7I45GSZCY4MCVN6RH33U54,index_list.asp,2010,serie=4&liga=1&anio=2010,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2010,20100203160710,200,text/html,DRWZCPXE62V2V3XEQEPBBSDLR7VSKTK3,index_list.asp,2010,serie=4&liga=1&anio=2010,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2010,20100205182340,200,text/html,4KQXUP6SYXBBUGPEPMYT2WCYTB545BJO,index_list.asp,2010,serie=4&liga=1&anio=2010,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2010,20100207004332,200,text/html,N7R4JJ4ITMXVWYTC4ENBWXGNEN6UZGLZ,index_list.asp,2010,serie=4&liga=1&anio=2010,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2013,20130218042004,200,text/html,L3IHZS6BAVCAEFXSG5KOTRKIS4MQ767J,index_list.asp,2013,serie=4&liga=1&anio=2013,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=4&liga=1&anio=2014,20140117055612,200,text/html,OJK4TRH6N2PLGNCX3CQXB7ZFYFD7FWLW,index_list.asp,2014,serie=4&liga=1&anio=2014,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2008,20080513111430,200,text/html,43ZWVXXVRPC5RF4VV3IQONZFX3O24AZC,index_list.asp,2008,serie=5&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2008,20080924091850,200,text/html,2SNHYJVRP4IRU4XNM7CTYJK33F4ZJEEJ,index_list.asp,2008,serie=5&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090410144841,200,text/html,ERBBNNQHAWWIGTMYNCAGNO5ATDEOP5BU,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090511235503,200,text/html,3EPSATCK2JL5ZKNB4DRZ3PNXPKECYVOR,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090614025257,200,text/html,ZWIEEFI4UYZGSBQBVJ6XNYBAHJ2K74UU,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090615044228,200,text/html,NWRX4FGVWIMS5ESCXCDRYIYSGEAQOUSL,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090717115055,200,text/html,K5YLKYRBYYBCMMQIXGNJS7K2E73CHUAZ,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090818234930,200,text/html,FHMKQPOJDWPFTCYJKVO2UJT5YTRUJV5Q,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20090918232434,200,text/html,LHEUJAMVLGG4OE6ETMXMCUJAORQJXXIJ,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20091125041257,200,text/html,A4ZUGZOZL37J6JNO3SQ4WYHOCU23SPXI,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20091228083510,200,text/html,FZOFBPCQQ357AB7YUMPZYFNL6F2CP2W4,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20100128113112,200,text/html,B4INQBQKWPBEWZTBOUMRG3X4BAPGAZ2M,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=5&liga=1&anio=2009,20100301210547,200,text/html,YPWNVN7PGA2VLCK7LJS4VKCHQF4SY3HG,index_list.asp,2009,serie=5&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2008,20080512120423,200,text/html,AUKVTP2IWAPWPCZMHTVF4MJVXAGS2UTM,index_list.asp,2008,serie=6&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2008,20080919151946,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=6&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20090710061609,200,text/html,PAIT2TCUWUB4BWZWGST6C27XXTPX5VNE,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20090813200245,200,text/html,XZRPXJOK473FWU7LNC2K4F4FVWN46BQN,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20090917195259,200,text/html,D36FBGEHALTQU6MHQ4DXRFDLKOPC2P4Y,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20091128234006,200,text/html,Q2NOBF3MJT5R3P7J4RTXFDTNU434ERZK,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20091128234006,200,text/html,Q2NOBF3MJT5R3P7J4RTXFDTNU434ERZK,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20100102173810,200,text/html,SPMIY5X3K4Y5BYO5O6FTEAZZROFKLLDH,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20100203185947,200,text/html,RJWUHHAENLSSAG7ETS7M2UV2A25UQLGY,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=6&liga=1&anio=2009,20100309101431,200,text/html,LWIM5EQZACMMRUKMRIHK7CZFZRFBCJO3,index_list.asp,2009,serie=6&liga=1&anio=2009,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=8&liga=1&anio=2008,20080513110158,200,text/html,D2R7PQUUGLTCSMJZMGXWNFTSZL6B64BW,index_list.asp,2008,serie=8&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=8&liga=1&anio=2008,20080924092353,200,text/html,5ENNQM4UOSFJGKCCUYQNWHAVU4W2QSXR,index_list.asp,2008,serie=8&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=9&liga=1&anio=2008,20080514145343,200,text/html,SI7LT7GMWQ2KFD362RYEYVVLMVA2FNHO,index_list.asp,2008,serie=9&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/index_list.asp?serie=9&liga=1&anio=2008,20080922003022,302,text/html,7WCUXLAKBWSD6DCCNH2UJXEKO7L23UVB,index_list.asp,2008,serie=9&liga=1&anio=2008,yes
http://www.bsnpr.com:80/estadisticas/instagram.com/bsnpr,20140408014728,200,text/html,PWU647NMQYUBNT7YM5MCWOCD5GT2D4FL,other,,,no
http://www.bsnpr.com:80/estadisticas/instagram.com/bsnpr,20140607230543,200,text/html,FZSJLJFYJ4KSC5I3H56BCXIFODY7BUXJ,other,,,no
http://www.bsnpr.com:80/estadisticas/instagram.com/bsnpr,20140808045301,200,text/html,25RFA2BMPLTIWKS62CLDB4L7IB6G5HJD,other,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20070629231459,200,text/html,5JLMDYAVNITGDKHROYN4RM7QNOPPU26A,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20070825050406,200,text/html,25SDMAUAHG2XXMZW44TJ56CNREKB7JSA,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20070828223421,200,text/html,LLVLX2BHIXQRHDN7HYCVZP7ISEDA7GVY,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20070930015324,200,text/html,LJFAPAI3DN556L52JR6Z6LAVIZLJDUC3,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20071011012332,200,text/html,UQZ2H5UFRLKTNF22M6TFD2IPOOL2GZBZ,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20071028103217,200,text/html,23NKDLXNSUOC3H7PNF5X44PQL65RBEMV,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20071128042211,200,text/html,BF6RSBTZXPIV6JYNJOXKI73YOIP33PLJ,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20071228222442,200,text/html,XS2PT6H74ZY4P3XJSYQ7X7MYUWASGERP,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20080204112305,200,text/html,4PQL52XTFRNIKJO54Q3BQ2LN75YJ2S3O,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20080327020806,200,text/html,6DXODZNTNNVXANV4DNUZUAXF32T4RUSH,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20090314181751,200,text/html,TJX3DPLQD46IET77GBCEZWOS3SCNLZDJ,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20090512020833,200,text/html,CSCDOBYO74LZ74CW7B7IQC2NSQ6RGURH,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20090616224137,200,text/html,HYFBIQL5EHN32IWWIUK4E4AKG3QXFM26,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20090703131301,200,text/html,OEEOYTTV6XUT27IK7VI4WAPP5OYKZZ3J,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20110903022923,200,text/html,TXWYMTSSHZXTVAOEVTX6K2CG3VIWO7T4,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20111103145026,200,text/html,VXXQU2ID4JKUUCCGQ77U6GW3NYOFMQLN,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20120308082426,200,text/html,CFEQKF2KYGKDB4SKOGC6NQHZ7QWQ2AV6,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20120430040958,200,text/html,5BGQ6UJTONJCW2PPMXEVCIJSKDSKGZFR,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130419111514,200,text/html,5PK747RYG7MIOKDEZVDIAJY737IWWOG3,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130520110808,200,text/html,QBH6XIDQX6WPMWAQ247HTHF3KJJNXGA2,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130628205440,200,text/html,AXYPWW67S7JSIUB6PPKWB4VSBCX7PIMK,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130630033926,200,text/html,7IJHK6HZ4K4KMXMVFOJ5QR57QKF4WEPC,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130801005351,200,text/html,DZ3UDP6EEJHHUZY4UJTCDSKTDBFROZTO,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20130901091158,200,text/html,CA6HOECFVPWMKTUD5M6L6ZDBQ7TZYRUJ,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20131003014707,200,text/html,G2CWRDP74WPDP4LYR6VEJNCU3RT7523Q,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20131103085426,200,text/html,7VGE6FS46OJFVJ3HSL3XZIWB2ERPN6A4,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140328123713,200,text/html,4DAPYDOEFJMZFLF7UUDWMJU2QRQ52EBX,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140428232052,200,text/html,LBY3URU6O7LQFF73EHTUUX3XK5K7AQNU,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140529195004,200,text/html,SFSWX43M2A5NUERH72IJJ2LBPC2AMNFX,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140701205928,200,text/html,47VTQNTYMM5QRY24OU4SXHPYBAQYCGQ4,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140803035416,200,text/html,CBKDVE2DMXO5OPGOXNC4IRKUCC5PDPPQ,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20140906074229,200,text/html,V7MA4SDZWG2KJ5BR5IULIURIMH26M3EL,lideres.asp,,,no
http://www.bsnpr.com:80/estadisticas/lideres.asp,20141021102818,200,text/html,OYOMCE5V7KVBYESWNPWUHJXQ7UPZYIXU,lideres.asp,,,no
