bsnpr_id,season,franchise_id,jersey_number,height_cm,position_raw,name_raw,source_id,source_url,retrieved_at,confidence
2476,2018,piratas_quebradillas,,206,,Angel Alamo,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
2476,2020,mets_guaynabo,77,206,F,Angel Alamo,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Mets-de-Guaynabo/9280,20200716011902,single-source
2486,2010,caciques_humacao,12,196,F,Lopez Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
2486,2012,caciques_humacao,12,196,F,Lopez Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
2486,2013,caciques_humacao,22,196,F,Lopez Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2511,2010,atleticos_san_german,09,178,G,Abraham Ryann,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2010,20160331180338,single-source
2511,2011,atleticos_san_german,9,178,PG,Abraham Ryann,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2011,20160401120859,single-source
2511,2013,vaqueros_bayamon,,178,PG,Ryann Abraham,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros_de_Bayamon/1677,20131122110707,single-source
2511,2015,caciques_humacao,,178,PG,Ryann Abraham,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
2511,2015,vaqueros_bayamon,23,178,PG,Abraham Ryann,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
2513,2017,vaqueros_bayamon,68,185,PG,Javier Gonzalez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros_de_Bayamon/1677?Page=1,20171104223840,single-source
2513,2018,vaqueros_bayamon,6,185,PG,Javier Gonzalez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20181012124041,single-source
2513,2019,brujos_guayama,6,185,PG,Javier Gonzalez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Brujos-de-Guayama/2634,20190721093624,single-source
2514,2010,cangrejeros_santurce,15,183,G,Hodge Walter,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2010,20140110084826,single-source
2514,2016,capitanes_arecibo,6,183,PG,Walter Hodge,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20160709120133,single-source
2514,2018,capitanes_arecibo,15,183,PG,Hodge Walter,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
2516,2013,leones_ponce,,196,F,Rodriguez Jonathan,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2013,20140122015914,single-source
2516,2019,santeros_aguada,13,196,G/F,Jonathan Rodriguez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20190721090536,single-source
2517,2013,capitanes_arecibo,8,198,G/F,Vassallo Angel Daniel,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2013,20150110124328,single-source
2517,2014,leones_ponce,,198,G/F,Angel Daniel Vassallo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954,20141015195236,single-source
2517,2017,leones_ponce,40,198,G/F,Vassallo Angel Daniel,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954?Year=2016-2017,20170703122929,single-source
2517,2018,leones_ponce,8,198,G/F,Angel Daniel Vassallo,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20181012123736,single-source
2517,2019,leones_ponce,40,198,G/F,Angel Daniel Vassallo,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20190721092056,single-source
2521,2015,atleticos_san_german,4,208,F,Lopez-Sosa Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2521,2016,atleticos_san_german,4,208,F,Lopez-Sosa Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2016,20160330140340,single-source
2521,2017,atleticos_san_german,4,208,F,Carlos Lopez-Sosa,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2521,2018,atleticos_san_german,21,208,F,Carlos Lopez-Sosa,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20180521021055,single-source
2521,2019,capitanes_arecibo,23,208,F,Carlos Lopez-Sosa,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
2555,2013,caciques_humacao,,192,G,Graham Paul,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2555,2015,piratas_quebradillas,,196,SG,Paul Graham,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas_de_Quebradillas/20147,20150416045639,single-source
2555,2017,atleticos_san_german,25,196,SG,Paul Graham,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2557,2009,atleticos_san_german,11,194,G,Osimani Martin,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2009,20160401114423,single-source
2558,2009,atleticos_san_german,15,207,C,Wolkowisky Ruben,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2009,20160401114423,single-source
2560,2009,atleticos_san_german,4,180,G,Ramirez Luis Steven,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2009,20160401114423,single-source
2560,2010,atleticos_san_german,04,180,G,Ramirez Luis Steven,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2010,20160331180338,single-source
2560,2013,indios_mayaguez,,181,PG,Luis Steven Ramirez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
2560,2014,indios_mayaguez,,181,PG,Luis Steven Ramirez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
2560,2016,indios_mayaguez,6,181,PG,Luis Steven Ramirez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios-de-Mayaguez/10936,20161220062544,single-source
2560,2017,indios_mayaguez,6,181,PG,Luis Steven Ramirez,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Indios_de_Mayaguez/10936?Page=1,20171104080231,single-source
2565,2009,caciques_humacao,31,207,F,Guitian Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
2565,2010,caciques_humacao,24,207,F,Guitian Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
2565,2012,atleticos_san_german,24,207,F,Guitian Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2012,20160331154649,single-source
2565,2013,atleticos_san_german,,207,F,Guitian Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2565,2015,maratonistas_coamo,,207,F,Jose Guitian,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
2565,2016,santeros_aguada,24,207,F,Guitian Jose,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2565,2019,leones_ponce,17,207,F,Jose Guitian,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20190721092056,single-source
2568,2010,cangrejeros_santurce,,178,G,Cruz Dane,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2010,20140110084826,single-source
2570,2014,capitanes_arecibo,,185,PG,Francis Jonathan Han,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
2570,2015,caciques_humacao,,185,PG,Francis Jonathan Han,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
2570,2018,santeros_aguada,7,185,PG,Francis Jonathan Han,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20181012124014,single-source
2570,2019,vaqueros_bayamon,7,185,PG,Francis Jonathan Han,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20190701050249,single-source
2570,2020,mets_guaynabo,10,185,PG,Francis Jonathan Han,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Mets-de-Guaynabo/9280,20200716011902,single-source
2573,2013,vaqueros_bayamon,,188,G,Raymond Barbosa,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros_de_Bayamon/1677,20131122110707,single-source
2574,2010,cangrejeros_santurce,34,203,G/F,Gonzalez Christopher,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2010,20140110084826,single-source
2575,2009,cangrejeros_santurce,54,203,F,Nelson Edward,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2009,20140110084821,single-source
2576,2009,caciques_humacao,50,208,F/C,Looby Kurt,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
2577,2009,caciques_humacao,44,203,F,Meeking Antonio,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2009,20140504034146,single-source
2580,2009,leones_ponce,55,204,F,Nailon Lee,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2009,20140122015854,single-source
2580,2010,leones_ponce,88,204,F,Nailon Lee,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2010,20140122015859,single-source
2588,2009,atleticos_san_german,23,191,G,Martinez Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2009,20160401114423,single-source
2588,2016,santeros_aguada,6,191,G,Martinez Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2588,2017,atleticos_san_german,6,191,G,Carlos Martinez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2599,2011,capitanes_arecibo,12,196,G,Pinnock Danilo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2011,20150110124318,single-source
2599,2012,capitanes_arecibo,24,196,G,Pinnock Danilo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2012,20150110124323,single-source
2600,2010,leones_ponce,55,206,G,Johnson DerMarr,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2010,20140122015859,single-source
2604,2013,capitanes_arecibo,9,183,G,Soto Josue,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2013,20150110124328,single-source
2615,2010,caciques_humacao,50,211,C,Penn Kleon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
2615,2011,caciques_humacao,16,211,C,Penn Kleon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
2615,2013,caciques_humacao,,213,C,Penn Kleon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2615,2015,vaqueros_bayamon,50,213,C,Penn Kleon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros-de-Bayamon/1677?Year=2015,20160517223025,single-source
2615,2017,brujos_guayama,50,213,C,Kleon Penn,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?Page=1,20170711054328,single-source
2615,2019,brujos_guayama,15,213,C,Kleon Penn,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Brujos-de-Guayama/2634,20190721093624,single-source
2623,2013,indios_mayaguez,,201,F,Markus Mitchell,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
2623,2014,indios_mayaguez,,201,F,Markus Mitchell,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
2628,2011,cangrejeros_santurce,20,191,F,Morales Luis Damian,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2011,20140110084831,single-source
2628,2014,indios_mayaguez,,191,F,Luis Damian Morales,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
2631,2010,leones_ponce,05,197,G,Figueroa Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2010,20140122015859,single-source
2631,2013,leones_ponce,,197,G,Figueroa Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2013,20140122015914,single-source
2631,2014,leones_ponce,,197,G,Carlos Figueroa,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954,20141015195236,single-source
2631,2015,atleticos_san_german,6,197,G,Figueroa Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2631,2017,atleticos_san_german,8,201,F,Carlos Figueroa,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Page=1,20170803204823,single-source
2636,2010,caciques_humacao,32,206,F,Mays James,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2010,20140504034152,single-source
2637,2013,vaqueros_bayamon,,198,F,Luis Hernandez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Vaqueros_de_Bayamon/1677,20131122110707,single-source
2637,2015,maratonistas_coamo,,198,F,Luis Hernandez,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
2637,2016,santeros_aguada,15,198,F,Hernandez Luis,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2637,2018,piratas_quebradillas,15,198,F,Luis Hernandez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20181012123815,single-source
2637,2019,piratas_quebradillas,15,206,F,Luis Hernandez,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20190721090530,single-source
2642,2010,atleticos_san_german,33,196,G,Hickerson LeRoy,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2010,20160331180338,single-source
2642,2014,atleticos_san_german,,196,G,LeRoy Hickerson,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos_de_San_German/1957,20141027173403,single-source
2645,2010,leones_ponce,55,199,F,Rodgers Leon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2010,20140122015859,single-source
2646,2010,leones_ponce,88,205,F/C,Brown Andre,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Leones_de_Ponce/1954?Year=2010,20140122015859,single-source
2647,2010,atleticos_san_german,32,191,G,Strong Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2010,20160331180338,single-source
2647,2011,atleticos_san_german,7,191,G,Strong Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2011,20160401120859,single-source
2647,2012,atleticos_san_german,22,191,G,Strong Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2012,20160331154649,single-source
2647,2013,atleticos_san_german,,191,G,Strong Carlos,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2647,2015,indios_mayaguez,,193,G,Carlos Strong,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20150516181941,single-source
2647,2016,brujos_guayama,22,193,G,Carlos Strong,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?,20160813195450,single-source
2647,2017,capitanes_arecibo,9,193,G,Strong Carlos,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Year=2016-2017,20170703152251,single-source
2651,2010,cangrejeros_santurce,54,203,F,Sweetney Michael,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2010,20140110084826,single-source
2655,2019,capitanes_arecibo,,196,,Andre Emmett,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
2664,2011,cangrejeros_santurce,08,196,G,Chaney Richard,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2011,20140110084831,single-source
2664,2015,atleticos_san_german,35,196,G,Chaney Richard,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2015,20160330150110,single-source
2664,2015,mets_guaynabo,,196,G,Richard Chaney,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
2664,2016,piratas_quebradillas,24,196,G,Richard Chaney,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20160712151212,single-source
2664,2017,piratas_quebradillas,24,196,G,Richard Chaney,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Piratas_de_Quebradillas/20147?Page=1,20171105001102,single-source
2666,2013,capitanes_arecibo,1,188,G,Diaz Guillermo,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2013,20150110124328,single-source
2666,2014,capitanes_arecibo,,188,G,Guillermo Diaz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187,20141015195216,single-source
2666,2016,capitanes_arecibo,2,188,G,Guillermo Diaz,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20160709120133,single-source
2666,2017,capitanes_arecibo,1,188,G,Diaz Guillermo,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Year=2016-2017,20170703152251,single-source
2666,2019,atleticos_san_german,2,188,G,Guillermo Diaz,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Atleticos-de-San-German/1957,20190721090532,single-source
2668,2011,caciques_humacao,06,202,F,Robinson Brandon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2011,20140504033923,single-source
2672,2011,cangrejeros_santurce,09,203,F,Soto Christian,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635?Year=2011,20140110084831,single-source
2672,2013,caciques_humacao,,203,F,Soto Christian,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2672,2016,cangrejeros_santurce,15,203,F,Christian Soto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Cangrejeros_de_Santurce/2635,20160918132100,single-source
2672,2017,capitanes_arecibo,31,203,F,Soto Christian,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Year=2016-2017,20170703152251,single-source
2672,2018,capitanes_arecibo,31,203,F,Soto Christian,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
2672,2018,vaqueros_bayamon,31,203,F,Christian Soto,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Vaqueros-de-Bayamon/1677,20181012124041,single-source
2675,2013,indios_mayaguez,,182,G,Ruben Cotto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20131117123350,single-source
2675,2014,indios_mayaguez,,182,G,Ruben Cotto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Indios_de_Mayaguez/10936,20140918102201,single-source
2675,2015,caciques_humacao,,182,G,Ruben Cotto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?,20150516202507,single-source
2682,2019,piratas_quebradillas,14,196,F/G,Alexis Colon,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Piratas-de-Quebradillas/20147,20190721090530,single-source
2687,2012,caciques_humacao,52,181,PG,Leon Nick,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
2690,2011,atleticos_san_german,52,201,F/C,Lloreda Jaime,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2011,20160401120859,single-source
2698,2012,atleticos_san_german,12,178,PG,Rodriguez Joey,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2012,20160331154649,single-source
2698,2013,atleticos_san_german,0,178,PG,Rodriguez Joey,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2700,2016,caciques_humacao,14,198,F/G,Edwin Ubiles,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques-de-Humacao/1901?,20160813193526,single-source
2700,2018,leones_ponce,35,198,F/G,Edwin Ubiles,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Leones-de-Ponce/1954,20181012123736,single-source
2701,2015,maratonistas_coamo,,200,F,Gilberto Clavell,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
2701,2016,santeros_aguada,,200,F,Clavell Gilberto,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2701,2017,santeros_aguada,14,200,F,Gilberto Clavell,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Santeros_de_Aguada/1976?Page=1,20171115063608,single-source
2701,2018,santeros_aguada,14,200,F,Gilberto Clavell,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Santeros-de-Aguada/1976,20181012124014,single-source
2702,2013,caciques_humacao,,183,PG,Clemente Denis,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2013,20140504034205,single-source
2702,2016,capitanes_arecibo,,183,,Denis Clemente,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20160709120133,single-source
2702,2017,capitanes_arecibo,16,183,PG,Clemente Denis,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Year=2016-2017,20170703152251,single-source
2702,2018,capitanes_arecibo,16,183,PG,Clemente Denis,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187?Page=1&Year=2017-2018,20171115170726,single-source
2702,2019,capitanes_arecibo,16,183,PG,Denis Clemente,latinbasket,https://basketball.latinbasket.com/team/Puerto-Rico/Capitanes-de-Arecibo/2187,20190325112059,single-source
2726,2017,caciques_humacao,5,193,F,Ferdinand Morales,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Gallitos-de-Isabela/1901,20171104075738,single-source
2727,2015,mets_guaynabo,,202,F,Tomas Vazquez-Simmons,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Mets_de_Guaynabo/9280?,20150517050747,single-source
2728,2012,caciques_humacao,,193,G/F,McCants Rashad,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
2729,2012,caciques_humacao,,210,C,Katuka Joseph,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Caciques_de_Humacao/1901?Year=2012,20140504033943,single-source
2735,2013,atleticos_san_german,,208,C,Portalatin Wayne,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2013,20160331154330,single-source
2735,2014,atleticos_san_german,,208,C,Wayne Portalatin,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos_de_San_German/1957,20141027173403,single-source
2735,2015,maratonistas_coamo,,208,C,Wayne Portalatin,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Maratonistas_de_Coamo/1976,20150516113803,single-source
2735,2016,santeros_aguada,22,208,C,Portalatin Wayne,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Santeros-de-Aguada/1976?Year=2016,20160517211325,single-source
2736,2012,atleticos_san_german,,188,G,Garnett Marlon,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atleticos-de-San-German/1957?Year=2012,20160331154649,single-source
2737,2012,capitanes_arecibo,,206,C/F,Garces Ruben,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Capitanes_de_Arecibo/2187?Year=2012,20150110124323,single-source
2740,2017,brujos_guayama,14,203,F,Al Thornton,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos-de-Guayama/2634?Page=1,20170711054328,single-source
2746,2015,atenienses_manati,,216,C,Jerome James,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Atenienses_de_Manati/1963,20150513020841,single-source
2750,2017,cariduros_fajardo,8,193,G/F,Xavier Zambrana,latinbasket,http://basketball.latinbasket.com/team/Puerto-Rico/Cariduros_de_Fajardo/10934?Page=1,20171104130224,single-source
2755,2015,brujos_guayama,,177,PG,Andres Torres,latinbasket,http://basketball.latinbasket.com:80/team/Puerto-Rico/Brujos_de_Guayama/2634,20150421134809,single-source
